trial,rider,path,path_time,path_end_time,n_orders,delta_mean,delta_min,delta_max
trial 901,rider 2,path 1,22,36,2,-15.0,-19,-11
trial 901,rider 2,path 2,15,52,1,-19.0,-19,-19
trial 901,rider 2,path 3,31,84,1,-9.0,-9,-9
trial 901,rider 3,path 1,21,36,1,-17.0,-17,-17
trial 901,rider 3,path 2,23,60,1,-10.0,-10,-10
trial 901,rider 3,path 3,35,97,2,-10.0,-16,-4
trial 902,rider 1,path 1,20,64,2,-12.0,-17,-7
trial 902,rider 2,path 1,15,39,1,-20.0,-20,-20
trial 902,rider 2,path 2,30,73,2,-12.5,-17,-8
trial 902,rider 3,path 1,7,19,1,-24.0,-24,-24
trial 902,rider 3,path 2,23,43,1,-16.0,-16,-16
trial 902,rider 3,path 3,17,62,1,-19.0,-19,-19
trial 902,rider 3,path 4,43,106,5,-6.4,-26,22
trial 903,rider 1,path 1,24,40,2,-12.0,-18,-6
trial 903,rider 1,path 2,44,92,4,0.25,-20,34
trial 903,rider 2,path 1,23,39,1,-16.0,-16,-16
trial 903,rider 2,path 2,23,64,1,-16.0,-16,-16
trial 903,rider 2,path 3,24,89,2,-13.0,-17,-9
trial 903,rider 3,path 1,31,40,1,-12.0,-12,-12
trial 903,rider 3,path 2,26,67,2,2.0,-2,6
trial 904,rider 1,path 1,21,38,1,-17.0,-17,-17
trial 904,rider 1,path 2,27,73,1,-14.0,-14,-14
trial 904,rider 2,path 1,35,57,2,-9.0,-13,-5
trial 904,rider 2,path 2,38,98,3,-5.666666666666667,-13,5
trial 904,rider 3,path 1,17,28,1,-19.0,-19,-19
trial 904,rider 3,path 2,50,85,5,0.4,-22,21
trial 905,rider 1,path 1,40,57,3,-4.333333333333333,-21,13
trial 905,rider 1,path 2,47,107,4,-5.0,-22,7
trial 905,rider 2,path 1,23,29,1,-16.0,-16,-16
trial 905,rider 2,path 2,34,70,2,-12.5,-20,-5
trial 905,rider 3,path 1,25,33,1,-15.0,-15,-15
trial 905,rider 3,path 2,33,67,2,-5.0,-14,4
trial 906,rider 1,path 1,11,27,1,-22.0,-22,-22
trial 906,rider 1,path 2,31,59,2,-10.0,-14,-6
trial 906,rider 1,path 3,46,109,4,5.5,-8,28
trial 906,rider 2,path 1,17,29,1,-19.0,-19,-19
trial 906,rider 2,path 2,28,65,2,-12.0,-17,-7
trial 906,rider 3,path 1,19,35,1,-18.0,-18,-18
trial 906,rider 3,path 2,36,75,2,-10.5,-16,-5
trial 907,rider 1,path 1,24,56,2,-12.0,-18,-6
trial 907,rider 1,path 2,59,120,6,7.833333333333333,-9,37
trial 907,rider 2,path 1,28,62,2,-13.5,-20,-7
trial 907,rider 3,path 1,9,18,1,-23.0,-23,-23
trial 907,rider 3,path 2,11,34,1,-22.0,-22,-22
trial 907,rider 3,path 3,23,62,1,-16.0,-16,-16
trial 908,rider 1,path 1,27,38,2,-13.0,-17,-9
trial 908,rider 1,path 2,40,95,3,-9.666666666666666,-22,4
trial 908,rider 2,path 1,23,35,1,-16.0,-16,-16
trial 908,rider 2,path 2,15,61,1,-20.0,-20,-20
trial 908,rider 2,path 3,29,91,1,-11.0,-11,-11
trial 908,rider 3,path 1,23,31,1,-16.0,-16,-16
trial 908,rider 3,path 2,46,80,4,-1.5,-12,9
trial 909,rider 1,path 1,21,42,1,-17.0,-17,-17
trial 909,rider 1,path 2,52,114,6,-1.6666666666666667,-21,14
trial 909,rider 2,path 1,27,38,1,-14.0,-14,-14
trial 909,rider 2,path 2,25,71,1,-15.0,-15,-15
trial 909,rider 3,path 1,23,28,1,-16.0,-16,-16
trial 909,rider 3,path 2,13,50,1,-21.0,-21,-21
trial 909,rider 3,path 3,31,85,2,-9.0,-15,-3
trial 910,rider 1,path 1,11,17,1,-22.0,-22,-22
trial 910,rider 1,path 2,37,55,3,-12.333333333333334,-21,-1
trial 910,rider 1,path 3,7,68,1,-24.0,-24,-24
trial 910,rider 2,path 1,23,29,1,-15.0,-15,-15
trial 910,rider 2,path 2,41,87,4,-4.5,-12,5
trial 910,rider 3,path 1,31,36,1,-12.0,-12,-12
trial 910,rider 3,path 2,31,70,2,-10.0,-17,-3
trial 911,rider 1,path 1,11,27,1,-22.0,-22,-22
trial 911,rider 1,path 2,25,53,1,-12.0,-12,-12
trial 911,rider 1,path 3,53,112,6,3.5,-22,30
trial 911,rider 2,path 1,17,28,1,-19.0,-19,-19
trial 911,rider 2,path 2,31,73,2,-14.0,-23,-5
trial 911,rider 3,path 1,23,29,1,-16.0,-16,-16
trial 911,rider 3,path 2,25,59,1,-15.0,-15,-15
trial 912,rider 1,path 1,15,26,1,-20.0,-20,-20
trial 912,rider 1,path 2,29,61,3,-7.666666666666667,-21,6
trial 912,rider 2,path 1,17,27,1,-16.0,-16,-16
trial 912,rider 2,path 2,35,65,3,-9.666666666666666,-18,-1
trial 912,rider 3,path 1,23,32,1,-16.0,-16,-16
trial 912,rider 3,path 2,15,52,1,-20.0,-20,-20
trial 912,rider 3,path 3,21,74,3,-15.0,-24,-10
trial 913,rider 1,path 1,21,29,1,-17.0,-17,-17
trial 913,rider 1,path 2,11,47,1,-22.0,-22,-22
trial 913,rider 1,path 3,33,81,2,-12.0,-19,-5
trial 913,rider 2,path 1,48,71,4,-4.25,-21,8
trial 913,rider 3,path 1,21,29,1,-17.0,-17,-17
trial 913,rider 3,path 2,23,53,1,-15.0,-15,-15
trial 913,rider 3,path 3,37,99,3,-8.333333333333334,-17,-4
trial 914,rider 1,path 1,55,75,5,1.2,-23,22
trial 914,rider 2,path 1,15,22,1,-20.0,-20,-20
trial 914,rider 2,path 2,25,68,1,-15.0,-15,-15
trial 914,rider 3,path 1,21,27,1,-17.0,-17,-17
trial 914,rider 3,path 2,21,57,1,-17.0,-17,-17
trial 914,rider 3,path 3,40,103,4,-3.0,-22,16
trial 915,rider 1,path 1,19,38,2,-17.0,-23,-11
trial 915,rider 1,path 2,31,70,2,-5.5,-14,3
trial 915,rider 2,path 1,17,28,1,-19.0,-19,-19
trial 915,rider 2,path 2,32,71,2,-4.5,-8,-1
trial 915,rider 3,path 1,21,27,1,-17.0,-17,-17
trial 915,rider 3,path 2,31,61,2,-9.0,-10,-8
trial 915,rider 3,path 3,38,100,3,-4.0,-16,4
trial 916,rider 1,path 1,15,25,1,-20.0,-20,-20
trial 916,rider 1,path 2,41,80,4,-6.5,-17,3
trial 916,rider 2,path 1,45,64,4,-1.75,-10,8
trial 916,rider 3,path 1,23,30,1,-16.0,-16,-16
trial 916,rider 3,path 2,30,63,2,-14.0,-18,-10
trial 916,rider 3,path 3,19,83,1,1.0,1,1
trial 917,rider 1,path 1,53,77,5,7.6,-9,28
trial 917,rider 2,path 1,25,39,1,-15.0,-15,-15
trial 917,rider 2,path 2,25,65,1,-13.0,-13,-13
trial 917,rider 2,path 3,36,102,3,4.333333333333333,-12,14
trial 917,rider 3,path 1,17,26,1,-19.0,-19,-19
trial 917,rider 3,path 2,35,68,2,-12.5,-21,-4
trial 918,rider 1,path 1,15,28,1,-20.0,-20,-20
trial 918,rider 1,path 2,38,67,3,-4.0,-8,1
trial 918,rider 1,path 3,27,95,2,-3.0,-8,2
trial 918,rider 2,path 1,40,69,4,-0.25,-16,10
trial 918,rider 3,path 1,31,47,1,-12.0,-12,-12
trial 918,rider 3,path 2,19,67,1,-10.0,-10,-10
trial 918,rider 3,path 3,25,93,1,0.0,0,0
trial 919,rider 1,path 1,13,19,1,-21.0,-21,-21
trial 919,rider 1,path 2,45,65,4,-2.75,-17,10
trial 919,rider 2,path 1,15,25,1,-20.0,-20,-20
trial 919,rider 2,path 2,29,58,2,-9.5,-15,-4
trial 919,rider 3,path 1,23,28,1,-16.0,-16,-16
trial 919,rider 3,path 2,23,55,1,-16.0,-16,-16
trial 919,rider 3,path 3,41,97,3,-2.3333333333333335,-12,6
trial 920,rider 1,path 1,15,22,1,-20.0,-20,-20
trial 920,rider 1,path 2,15,38,1,-19.0,-19,-19
trial 920,rider 1,path 3,23,67,2,-16.0,-20,-12
trial 920,rider 2,path 1,30,45,2,-11.5,-18,-5
trial 920,rider 2,path 2,36,89,2,-11.5,-17,-6
trial 920,rider 3,path 1,21,31,1,-17.0,-17,-17
trial 920,rider 3,path 2,26,64,2,-14.5,-17,-12
trial 920,rider 3,path 3,26,91,2,-12.5,-17,-8
trial 921,rider 1,path 1,11,20,1,-22.0,-22,-22
trial 921,rider 1,path 2,23,52,2,-14.5,-20,-9
trial 921,rider 1,path 3,29,82,2,-14.5,-22,-7
trial 921,rider 2,path 1,11,17,1,-22.0,-22,-22
trial 921,rider 2,path 2,23,58,1,-16.0,-16,-16
trial 921,rider 2,path 3,38,101,3,-9.666666666666666,-20,1
trial 921,rider 3,path 1,15,25,1,-20.0,-20,-20
trial 921,rider 3,path 2,36,70,2,-7.0,-13,-1
trial 922,rider 1,path 1,37,60,4,-6.25,-20,3
trial 922,rider 1,path 2,36,97,3,-1.6666666666666667,-15,8
trial 922,rider 2,path 1,19,32,1,-18.0,-18,-18
trial 922,rider 2,path 2,17,64,1,-19.0,-19,-19
trial 922,rider 3,path 1,25,35,1,-15.0,-15,-15
trial 922,rider 3,path 2,17,54,1,-19.0,-19,-19
trial 922,rider 3,path 3,34,96,2,-9.0,-16,-2
trial 923,rider 1,path 1,21,40,1,-17.0,-17,-17
trial 923,rider 1,path 2,21,63,1,-17.0,-17,-17
trial 923,rider 1,path 3,23,87,1,-16.0,-16,-16
trial 923,rider 2,path 1,23,45,1,-16.0,-16,-16
trial 923,rider 2,path 2,43,96,4,-6.5,-20,3
trial 923,rider 3,path 1,23,32,1,-16.0,-16,-16
trial 923,rider 3,path 2,28,61,3,-14.0,-24,-2
trial 923,rider 3,path 3,23,87,1,-10.0,-10,-10
trial 924,rider 1,path 1,11,24,1,-22.0,-22,-22
trial 924,rider 1,path 2,19,53,1,-18.0,-18,-18
trial 924,rider 1,path 3,50,111,5,1.8,-23,20
trial 924,rider 2,path 1,26,45,2,-11.0,-14,-8
trial 924,rider 2,path 2,23,69,1,-16.0,-16,-16
trial 924,rider 3,path 1,11,17,1,-22.0,-22,-22
trial 924,rider 3,path 2,23,42,1,-16.0,-16,-16
trial 924,rider 3,path 3,23,69,1,-12.0,-12,-12
trial 925,rider 1,path 1,13,27,1,-21.0,-21,-21
trial 925,rider 1,path 2,27,55,1,-14.0,-14,-14
trial 925,rider 1,path 3,21,83,1,-17.0,-17,-17
trial 925,rider 2,path 1,21,36,1,-17.0,-17,-17
trial 925,rider 2,path 2,13,54,1,-21.0,-21,-21
trial 925,rider 2,path 3,49,104,5,-3.2,-17,18
trial 925,rider 3,path 1,23,28,1,-16.0,-16,-16
trial 925,rider 3,path 2,37,72,2,-8.0,-16,0
trial 926,rider 1,path 1,29,44,2,-15.5,-21,-10
trial 926,rider 1,path 2,9,58,1,-23.0,-23,-23
trial 926,rider 1,path 3,42,104,3,-4.666666666666667,-9,2
trial 926,rider 2,path 1,25,35,1,-15.0,-15,-15
trial 926,rider 2,path 2,43,79,4,-2.75,-22,11
trial 926,rider 3,path 1,31,37,1,-12.0,-12,-12
trial 926,rider 3,path 2,19,62,1,-18.0,-18,-18
trial 927,rider 1,path 1,11,23,1,-22.0,-22,-22
trial 927,rider 1,path 2,47,73,5,-3.0,-23,14
trial 927,rider 2,path 1,18,27,2,-18.5,-21,-16
trial 927,rider 2,path 2,21,54,1,-17.0,-17,-17
trial 927,rider 2,path 3,13,68,1,-21.0,-21,-21
trial 927,rider 3,path 1,21,34,1,-17.0,-17,-17
trial 927,rider 3,path 2,9,50,1,-23.0,-23,-23
trial 927,rider 3,path 3,17,74,1,-19.0,-19,-19
trial 928,rider 1,path 1,13,38,1,-21.0,-21,-21
trial 928,rider 1,path 2,28,68,2,-15.0,-19,-11
trial 928,rider 1,path 3,36,105,2,-5.5,-10,-1
trial 928,rider 2,path 1,24,53,2,-15.0,-19,-11
trial 928,rider 2,path 2,30,85,2,-14.0,-22,-6
trial 928,rider 3,path 1,17,30,1,-19.0,-19,-19
trial 928,rider 3,path 2,15,49,1,-20.0,-20,-20
trial 928,rider 3,path 3,30,84,2,-4.5,-9,0
trial 929,rider 1,path 1,28,51,2,-15.0,-20,-10
trial 929,rider 1,path 2,29,85,2,-15.5,-22,-9
trial 929,rider 2,path 1,28,50,2,-13.5,-18,-9
trial 929,rider 2,path 2,21,72,1,-16.0,-16,-16
trial 929,rider 3,path 1,21,28,1,-17.0,-17,-17
trial 929,rider 3,path 2,49,88,5,1.6,-21,18
trial 930,rider 1,path 1,22,37,2,-15.5,-20,-11
trial 930,rider 1,path 2,54,92,5,9.2,-16,32
trial 930,rider 2,path 1,28,44,2,-13.5,-16,-11
trial 930,rider 2,path 2,7,69,1,-24.0,-24,-24
trial 930,rider 3,path 1,31,40,1,-12.0,-12,-12
trial 930,rider 3,path 2,9,61,1,-23.0,-23,-23
trial 930,rider 3,path 3,21,83,1,-16.0,-16,-16
trial 931,rider 1,path 1,9,21,1,-23.0,-23,-23
trial 931,rider 1,path 2,23,51,1,-16.0,-16,-16
trial 931,rider 1,path 3,28,88,2,-16.0,-21,-11
trial 931,rider 2,path 1,15,28,1,-20.0,-20,-20
trial 931,rider 2,path 2,51,96,5,0.8,-21,16
trial 931,rider 3,path 1,19,27,1,-18.0,-18,-18
trial 931,rider 3,path 2,27,58,1,-14.0,-14,-14
trial 931,rider 3,path 3,27,86,1,-11.0,-11,-11
trial 932,rider 1,path 1,26,43,2,-14.5,-19,-10
trial 932,rider 1,path 2,23,69,1,-16.0,-16,-16
trial 932,rider 2,path 1,21,33,1,-17.0,-17,-17
trial 932,rider 2,path 2,11,45,1,-22.0,-22,-22
trial 932,rider 2,path 3,27,73,1,-13.0,-13,-13
trial 932,rider 3,path 1,19,24,1,-18.0,-18,-18
trial 932,rider 3,path 2,34,62,4,-12.0,-25,-1
trial 932,rider 3,path 3,23,87,2,-16.5,-17,-16
trial 933,rider 1,path 1,41,79,3,-6.0,-15,8
trial 933,rider 2,path 1,21,51,1,-17.0,-17,-17
trial 933,rider 2,path 2,29,83,2,-7.5,-11,-4
trial 933,rider 3,path 1,11,29,1,-22.0,-22,-22
trial 933,rider 3,path 2,23,53,1,-16.0,-16,-16
trial 933,rider 3,path 3,52,116,5,1.8,-20,33
trial 934,rider 1,path 1,29,48,2,-14.5,-19,-10
trial 934,rider 1,path 2,24,88,2,-14.5,-20,-9
trial 934,rider 2,path 1,31,49,1,-12.0,-12,-12
trial 934,rider 2,path 2,17,80,1,-19.0,-19,-19
trial 934,rider 3,path 1,31,36,1,-12.0,-12,-12
trial 934,rider 3,path 2,56,104,6,6.333333333333333,-8,33
trial 935,rider 1,path 1,11,18,1,-22.0,-22,-22
trial 935,rider 1,path 2,21,51,2,-17.5,-23,-12
trial 935,rider 1,path 3,20,72,2,-15.0,-19,-11
trial 935,rider 2,path 1,23,38,1,-16.0,-16,-16
trial 935,rider 2,path 2,24,78,2,-15.0,-17,-13
trial 935,rider 3,path 1,21,28,1,-17.0,-17,-17
trial 935,rider 3,path 2,21,50,1,-16.0,-16,-16
trial 935,rider 3,path 3,20,72,2,-14.0,-16,-12
trial 935,rider 3,path 4,25,98,1,-1.0,-1,-1
trial 936,rider 1,path 1,19,31,1,-18.0,-18,-18
trial 936,rider 1,path 2,36,73,2,-9.5,-16,-3
trial 936,rider 1,path 3,19,93,2,-4.0,-7,-1
trial 936,rider 2,path 1,49,78,4,0.0,-18,16
trial 936,rider 3,path 1,29,45,1,-13.0,-13,-13
trial 936,rider 3,path 2,41,95,3,-4.0,-10,7
trial 937,rider 1,path 1,9,24,1,-23.0,-23,-23
trial 937,rider 1,path 2,26,57,2,-6.0,-7,-5
trial 937,rider 1,path 3,21,80,1,-17.0,-17,-17
trial 937,rider 2,path 1,23,48,1,-16.0,-16,-16
trial 937,rider 2,path 2,53,105,6,4.833333333333333,-24,31
trial 937,rider 3,path 1,15,30,1,-20.0,-20,-20
trial 937,rider 3,path 2,27,60,1,-14.0,-14,-14
trial 938,rider 1,path 1,9,17,1,-23.0,-23,-23
trial 938,rider 1,path 2,19,40,1,-18.0,-18,-18
trial 938,rider 1,path 3,35,83,3,-5.666666666666667,-16,3
trial 938,rider 2,path 1,19,30,1,-18.0,-18,-18
trial 938,rider 2,path 2,9,46,1,-23.0,-23,-23
trial 938,rider 2,path 3,27,77,3,-16.333333333333332,-24,-8
trial 938,rider 3,path 1,23,28,1,-16.0,-16,-16
trial 938,rider 3,path 2,23,60,1,-16.0,-16,-16
trial 938,rider 3,path 3,27,90,1,-14.0,-14,-14
trial 939,rider 1,path 1,24,35,2,-14.0,-18,-10
trial 939,rider 1,path 2,27,78,1,-14.0,-14,-14
trial 939,rider 2,path 1,21,32,1,-17.0,-17,-17
trial 939,rider 2,path 2,27,75,1,-14.0,-14,-14
trial 939,rider 2,path 3,29,105,2,3.0,-4,10
trial 939,rider 3,path 1,19,28,1,-18.0,-18,-18
trial 939,rider 3,path 2,47,76,5,2.8,-8,22
trial 940,rider 1,path 1,13,25,1,-21.0,-21,-21
trial 940,rider 1,path 2,9,44,1,-23.0,-23,-23
trial 940,rider 1,path 3,48,98,4,1.25,-19,18
trial 940,rider 2,path 1,15,22,1,-20.0,-20,-20
trial 940,rider 2,path 2,19,53,1,-18.0,-18,-18
trial 940,rider 2,path 3,19,83,2,-18.5,-22,-15
trial 940,rider 3,path 1,21,26,1,-17.0,-17,-17
trial 940,rider 3,path 2,23,53,1,-16.0,-16,-16
trial 940,rider 3,path 3,17,79,1,-19.0,-19,-19
trial 941,rider 1,path 1,48,71,4,0.25,-24,20
trial 941,rider 1,path 2,21,93,1,-7.0,-7,-7
trial 941,rider 2,path 1,19,31,1,-18.0,-18,-18
trial 941,rider 2,path 2,37,86,3,-8.0,-18,0
trial 941,rider 3,path 1,25,30,1,-15.0,-15,-15
trial 941,rider 3,path 2,21,56,1,-17.0,-17,-17
trial 941,rider 3,path 3,30,87,2,-11.5,-14,-9
trial 942,rider 1,path 1,25,50,2,-15.5,-22,-9
trial 942,rider 1,path 2,39,103,3,-10.333333333333334,-22,1
trial 942,rider 2,path 1,27,43,1,-14.0,-14,-14
trial 942,rider 2,path 2,31,80,2,-12.5,-16,-9
trial 942,rider 3,path 1,11,17,1,-22.0,-22,-22
trial 942,rider 3,path 2,23,44,1,-16.0,-16,-16
trial 942,rider 3,path 3,30,75,3,-11.0,-20,-4
trial 943,rider 1,path 1,17,26,1,-19.0,-19,-19
trial 943,rider 1,path 2,29,60,2,-10.0,-15,-5
trial 943,rider 1,path 3,23,84,1,-11.0,-11,-11
trial 943,rider 2,path 1,25,37,1,-15.0,-15,-15
trial 943,rider 2,path 2,49,90,5,-3.4,-20,14
trial 943,rider 3,path 1,23,30,1,-16.0,-16,-16
trial 943,rider 3,path 2,29,62,2,-9.0,-17,-1
trial 944,rider 1,path 1,29,38,2,-12.0,-14,-10
trial 944,rider 1,path 2,26,80,2,-12.0,-14,-10
trial 944,rider 2,path 1,27,35,1,-14.0,-14,-14
trial 944,rider 2,path 2,13,52,1,-12.0,-12,-12
trial 944,rider 2,path 3,17,71,1,-12.0,-12,-12
trial 944,rider 2,path 4,17,89,1,-11.0,-11,-11
trial 944,rider 3,path 1,28,39,2,-13.5,-17,-10
trial 944,rider 3,path 2,13,53,1,-21.0,-21,-21
trial 944,rider 3,path 3,27,81,2,-13.0,-15,-11
trial 945,rider 1,path 1,13,22,1,-21.0,-21,-21
trial 945,rider 1,path 2,17,40,1,-19.0,-19,-19
trial 945,rider 1,path 3,38,85,3,-9.0,-22,1
trial 945,rider 2,path 1,25,48,1,-13.0,-13,-13
trial 945,rider 2,path 2,16,70,2,-20.0,-24,-16
trial 945,rider 2,path 3,26,97,2,-8.0,-16,0
trial 945,rider 3,path 1,17,27,1,-19.0,-19,-19
trial 945,rider 3,path 2,34,72,2,-11.5,-16,-7
trial 946,rider 1,path 1,30,48,2,-10.0,-14,-6
trial 946,rider 1,path 2,57,113,6,8.333333333333334,-19,34
trial 946,rider 2,path 1,36,59,2,-8.5,-16,-1
trial 946,rider 3,path 1,23,37,1,-16.0,-16,-16
trial 946,rider 3,path 2,25,63,2,-11.0,-16,-6
trial 947,rider 1,path 1,26,37,2,-15.0,-21,-9
trial 947,rider 1,path 2,17,61,1,-19.0,-19,-19
trial 947,rider 1,path 3,45,107,4,5.75,-7,21
trial 947,rider 2,path 1,23,30,1,-16.0,-16,-16
trial 947,rider 2,path 2,47,78,3,-6.333333333333333,-16,4
trial 947,rider 3,path 1,21,31,1,-17.0,-17,-17
trial 947,rider 3,path 2,25,62,1,-15.0,-15,-15
trial 948,rider 1,path 1,24,42,3,-14.0,-23,-7
trial 948,rider 1,path 2,9,64,1,-23.0,-23,-23
trial 948,rider 2,path 1,28,46,2,-12.0,-16,-8
trial 948,rider 2,path 2,27,82,1,-14.0,-14,-14
trial 948,rider 3,path 1,21,32,1,-17.0,-17,-17
trial 948,rider 3,path 2,50,90,5,5.2,-12,18
trial 949,rider 1,path 1,11,35,1,-22.0,-22,-22
trial 949,rider 1,path 2,28,64,2,-8.5,-16,-1
trial 949,rider 2,path 1,23,49,1,-16.0,-16,-16
trial 949,rider 2,path 2,40,90,3,-8.666666666666666,-16,-1
trial 949,rider 3,path 1,25,30,1,-15.0,-15,-15
trial 949,rider 3,path 2,24,61,2,-15.0,-17,-13
trial 949,rider 3,path 3,33,95,3,-9.0,-15,2
trial 950,rider 1,path 1,15,22,1,-20.0,-20,-20
trial 950,rider 1,path 2,26,49,2,-5.0,-10,0
trial 950,rider 1,path 3,29,79,2,1.0,-1,3
trial 950,rider 2,path 1,17,22,1,-19.0,-19,-19
trial 950,rider 2,path 2,27,50,1,-7.0,-7,-7
trial 950,rider 2,path 3,21,72,1,-9.0,-9,-9
trial 950,rider 2,path 4,23,96,1,-5.0,-5,-5
trial 950,rider 3,path 1,21,26,1,-17.0,-17,-17
trial 950,rider 3,path 2,21,49,1,-17.0,-17,-17
trial 950,rider 3,path 3,34,90,2,-10.5,-14,-7
trial 951,rider 1,path 1,9,35,1,-23.0,-23,-23
trial 951,rider 1,path 2,23,59,1,-16.0,-16,-16
trial 951,rider 1,path 3,7,68,1,-24.0,-24,-24
trial 951,rider 2,path 1,38,79,3,-6.333333333333333,-16,0
trial 951,rider 3,path 1,21,50,1,-17.0,-17,-17
trial 951,rider 3,path 2,61,117,6,3.5,-12,25
trial 952,rider 1,path 1,36,55,3,-10.333333333333334,-18,0
trial 952,rider 2,path 1,21,34,1,-17.0,-17,-17
trial 952,rider 2,path 2,19,54,1,-16.0,-16,-16
trial 952,rider 2,path 3,25,84,1,-15.0,-15,-15
trial 952,rider 3,path 1,30,44,2,-14.0,-18,-10
trial 952,rider 3,path 2,51,104,5,2.4,-19,21
trial 953,rider 1,path 1,30,53,2,-14.5,-19,-10
trial 953,rider 1,path 2,36,90,3,-5.333333333333333,-7,-3
trial 953,rider 2,path 1,15,28,1,-20.0,-20,-20
trial 953,rider 2,path 2,21,53,1,-17.0,-17,-17
trial 953,rider 2,path 3,32,86,2,-6.0,-12,0
trial 953,rider 3,path 1,21,33,1,-17.0,-17,-17
trial 953,rider 3,path 2,45,85,3,-6.666666666666667,-18,8
trial 954,rider 1,path 1,13,34,1,-21.0,-21,-21
trial 954,rider 1,path 2,23,65,1,-16.0,-16,-16
trial 954,rider 2,path 1,34,64,3,-12.666666666666666,-21,-4
trial 954,rider 3,path 1,7,14,1,-24.0,-24,-24
trial 954,rider 3,path 2,9,25,1,-23.0,-23,-23
trial 954,rider 3,path 3,33,59,2,-9.0,-13,-5
trial 954,rider 3,path 4,40,100,4,-3.5,-16,8
trial 955,rider 1,path 1,23,50,1,-16.0,-16,-16
trial 955,rider 1,path 2,30,81,2,-12.0,-17,-7
trial 955,rider 2,path 1,58,100,7,6.285714285714286,-23,27
trial 955,rider 3,path 1,15,26,1,-20.0,-20,-20
trial 955,rider 3,path 2,25,53,1,-15.0,-15,-15
trial 955,rider 3,path 3,13,76,1,-21.0,-21,-21
trial 956,rider 1,path 1,38,52,3,-8.666666666666666,-15,-1
trial 956,rider 1,path 2,21,82,1,-16.0,-16,-16
trial 956,rider 2,path 1,23,32,1,-16.0,-16,-16
trial 956,rider 2,path 2,27,60,2,-9.0,-15,-3
trial 956,rider 2,path 3,23,84,1,-16.0,-16,-16
trial 956,rider 3,path 1,23,31,1,-16.0,-16,-16
trial 956,rider 3,path 2,45,85,4,0.25,-16,22
trial 957,rider 1,path 1,23,29,1,-16.0,-16,-16
trial 957,rider 1,path 2,34,64,2,-2.0,-3,-1
trial 957,rider 2,path 1,34,64,3,-4.333333333333333,-10,2
trial 957,rider 3,path 1,23,29,1,-16.0,-16,-16
trial 957,rider 3,path 2,33,63,3,-5.333333333333333,-12,-2
trial 957,rider 3,path 3,41,105,3,2.3333333333333335,-12,22
trial 958,rider 1,path 1,17,25,1,-19.0,-19,-19
trial 958,rider 1,path 2,40,86,5,-2.6,-8,6
trial 958,rider 2,path 1,29,40,1,-13.0,-13,-13
trial 958,rider 2,path 2,38,79,3,-0.6666666666666666,-17,12
trial 958,rider 3,path 1,21,26,1,-17.0,-17,-17
trial 958,rider 3,path 2,26,53,2,-8.5,-11,-6
trial 959,rider 1,path 1,13,18,1,-21.0,-21,-21
trial 959,rider 1,path 2,28,47,2,-8.5,-16,-1
trial 959,rider 1,path 3,17,65,1,-18.0,-18,-18
trial 959,rider 2,path 1,55,85,6,6.333333333333333,-18,33
trial 959,rider 3,path 1,23,30,1,-16.0,-16,-16
trial 959,rider 3,path 2,15,57,1,-20.0,-20,-20
trial 959,rider 3,path 3,21,80,1,-17.0,-17,-17
trial 960,rider 1,path 1,20,33,2,-15.5,-21,-10
trial 960,rider 1,path 2,42,76,5,2.2,-18,16
trial 960,rider 2,path 1,23,35,1,-16.0,-16,-16
trial 960,rider 2,path 2,11,55,1,-22.0,-22,-22
trial 960,rider 3,path 1,23,34,1,-16.0,-16,-16
trial 960,rider 3,path 2,11,52,1,-22.0,-22,-22
trial 960,rider 3,path 3,26,80,2,-14.5,-22,-7
trial 961,rider 1,path 1,25,43,1,-15.0,-15,-15
trial 961,rider 1,path 2,47,91,4,-6.0,-21,9
trial 961,rider 2,path 1,23,35,1,-16.0,-16,-16
trial 961,rider 2,path 2,13,49,1,-20.0,-20,-20
trial 961,rider 2,path 3,33,90,3,-10.0,-20,1
trial 961,rider 3,path 1,21,27,1,-17.0,-17,-17
trial 961,rider 3,path 2,19,47,1,-13.0,-13,-13
trial 961,rider 3,path 3,21,73,1,-17.0,-17,-17
trial 962,rider 1,path 1,21,40,1,-17.0,-17,-17
trial 962,rider 1,path 2,25,68,2,-13.0,-14,-12
trial 962,rider 2,path 1,36,68,3,-8.0,-18,-1
trial 962,rider 3,path 1,17,27,1,-19.0,-19,-19
trial 962,rider 3,path 2,34,62,3,-12.333333333333334,-23,-7
trial 962,rider 3,path 3,35,98,3,-1.6666666666666667,-7,3
trial 963,rider 1,path 1,13,23,1,-21.0,-21,-21
trial 963,rider 1,path 2,23,47,1,-13.0,-13,-13
trial 963,rider 1,path 3,41,91,2,-7.5,-13,-2
trial 963,rider 2,path 1,17,27,1,-19.0,-19,-19
trial 963,rider 2,path 2,30,65,2,-12.0,-15,-9
trial 963,rider 3,path 1,17,27,1,-19.0,-19,-19
trial 963,rider 3,path 2,21,51,1,-17.0,-17,-17
trial 963,rider 3,path 3,48,106,4,-3.75,-17,12
trial 964,rider 1,path 1,28,61,3,-13.666666666666666,-24,-6
trial 964,rider 2,path 1,17,31,1,-19.0,-19,-19
trial 964,rider 2,path 2,25,57,1,-13.0,-13,-13
trial 964,rider 2,path 3,48,109,4,1.0,-8,9
trial 964,rider 3,path 1,27,38,1,-14.0,-14,-14
